"transaction_id","product_id","recorded_on","quantity","price","price_full","order_type_id"
"X2820210615615338","23913240","15.06.2021 15:38","1","33","36","BUY"
"X2820210603610832","26161952","03.06.2021 14:25","1","39","41","BUY"
"X2820210619616560","26184562","19.06.2021 12:57","1","61","62","BUY"
"X2820210624617928","23917859","24.06.2021 11:08","1","124","130","BUY"
"X2820210617615840","26089867","17.06.2021 12:53","1","3694","4104","BUY"
"X2820210604611188","24056953","04.06.2021 14:12","1","140","144","BUY"
"X2820210616620678","23148093","16.06.2021 18:53","1","208","214","BUY"
"X2820210617615930","26109671","17.06.2021 16:05","1","137","137","BUY"
"X2820210606617781","23620001","06.06.2021 12:32","1","1629","1629","BUY"
"X2820210626623486","24271967","26.06.2021 16:38","1","91","121","BUY"
"X2820210628619293","24403368","28.06.2021 14:55","1","67","68","BUY"
"X2820210618620985","26114156","18.06.2021 11:44","1","18","18","BUY"
"X2820210609618574","23903777","09.06.2021 19:57","1","629","662","BUY"
"X2820210615615250","23221444","15.06.2021 12:57","1","314","349","BUY"
"X2820210618616106","23725362","18.06.2021 9:29","1","138","145","BUY"
"X2820210627618931","26161891","27.06.2021 13:18","1","105","111","BUY"
"X2820210621622047","23962989","21.06.2021 14:24","1","2079","2079","BUY"
"X2820210608612615","23703056","08.06.2021 11:54","1","87","92","BUY"
"X2820210608618239","23900288","08.06.2021 9:59","1","416","438","BUY"
"X2820210605617559","23609624","05.06.2021 16:49","1","86","88","BUY"
"X2820210604617007","23710146","04.06.2021 9:25","1","58","61","BUY"
"X2820210626623415","23913400","26.06.2021 14:50","1","134","141","BUY"
"X2820210619621512","26124513","19.06.2021 15:41","1","13","14","BUY"
"X2820210627623773","23544352","27.06.2021 14:02","1","385","385","BUY"
"X2820210618616213","24202893","18.06.2021 12:43","1","261","261","BUY"
"X2820210602610489","23439023","02.06.2021 12:44","1","213","224","BUY"
"X2820210608612535","26028149","08.06.2021 9:46","1","2","2","BUY"
"X2820210627623897","23940604","27.06.2021 18:21","1","93","98","BUY"
"X2820210605611685","24235884","05.06.2021 15:35","1","61","63","BUY"
"X2820210628623942","23300613","28.06.2021 9:45","1","213","217","BUY"
"X2820210626618663","23962767","26.06.2021 16:01","1","225","250","BUY"
"X2820210604611273","23545373","04.06.2021 16:31","1","138","145","BUY"
"X2820210602616544","23859838","02.06.2021 11:38","1","101","101","BUY"
"X2820210620616925","26184722","20.06.2021 14:46","1","105","107","BUY"
"X2820210618621190","23935402","18.06.2021 18:23","1","617","649","BUY"
"X2820210618616325","26126401","18.06.2021 17:16","1","160","168","BUY"
"X2820210605617296","23322950","05.06.2021 10:52","1","411","411","BUY"
"X2820210620621659","26126067","20.06.2021 9:25","1","400","408","BUY"
"X2820210615615474","23392571","15.06.2021 20:01","1","66","70","BUY"
"X2820210602616541","23984639","02.06.2021 11:24","1","78","82","BUY"
"X2820210628619197","23793866","28.06.2021 10:46","1","396","417","BUY"
"X2820210609618441","23448513","09.06.2021 11:37","1","3053","3214","BUY"
"X2820210624618016","26279732","24.06.2021 16:48","1","53","57","BUY"
"X2820210607612486","24187732","07.06.2021 19:55","1","294","294","BUY"
"X2820210624617982","24907422","24.06.2021 14:47","1","315","315","BUY"
"X2820210605617561","23913158","05.06.2021 16:54","1","81","83","BUY"
"X2820210601610088","24274609","01.06.2021 10:35","1","371","399","BUY"
"X2820210629624303","24869553","29.06.2021 13:36","1","211","222","BUY"
"X2820210604611087","24932530","04.06.2021 11:19","1","303","312","BUY"
"X2820210604617219","26157894","04.06.2021 20:34","1","475","511","BUY"
"X2820210618621006","23195196","18.06.2021 12:20","1","104","107","BUY"
"X2820210607618229","23739925","07.06.2021 19:16","1","136","143","BUY"
"X2820210620616951","26184708","20.06.2021 15:49","1","96","96","BUY"
"X2820210609618519","23148154","09.06.2021 14:28","1","235","247","BUY"
"X2820210618616273","24596176","18.06.2021 14:59","1","167","167","BUY"
"X2820210625622982","23607897","25.06.2021 10:51","1","72","72","BUY"
"X2820210620616826","23215894","20.06.2021 11:51","1","427","427","BUY"
"X2820210626618679","23813779","26.06.2021 16:36","1","529","540","BUY"
"X2820210628619273","23300538","28.06.2021 14:07","1","98","105","BUY"
"X2820210604611293","24911030","04.06.2021 16:50","1","204","215","BUY"
"X2820210616615676","24555265","16.06.2021 19:41","1","124","133","BUY"
"X2820210629624294","23845039","29.06.2021 13:25","1","402","402","BUY"
"X2820210607612295","23347625","07.06.2021 14:49","1","609","641","BUY"
"X2820210606617770","23698208","06.06.2021 12:17","1","416","554","BUY"
"X2820210622622314","23626997","22.06.2021 14:25","1","176","185","BUY"
"X2820210623617833","23902275","23.06.2021 18:14","1","65","68","BUY"
"X2820210618621011","24740302","18.06.2021 12:32","1","178","198","BUY"
"X2820210603610855","23782204","03.06.2021 14:47","1","228","240","BUY"
"X2820210605617592","26046570","05.06.2021 17:58","1","24","24","BUY"
"X2820210629624403","26217833","29.06.2021 16:38","1","296","312","BUY"
"X2820210628624098","26256504","28.06.2021 18:41","1","358","369","BUY"
"X2820210606617990","26279107","06.06.2021 18:49","1","337","337","BUY"
"X2820210602610395","23043541","02.06.2021 9:41","1","500","555","BUY"
"X2820210621617069","26175232","21.06.2021 9:28","1","41","41","BUY"
"X2820210609613293","23337749","09.06.2021 18:49","1","24","26","BUY"
"X2820210615615380","26114675","15.06.2021 17:06","1","24","24","BUY"
"X2820210618616162","23325258","18.06.2021 11:03","1","315","315","BUY"
"X2820210620616971","24068222","20.06.2021 16:23","1","218","230","BUY"
"X2820210620621712","23710627","20.06.2021 10:39","1","96","98","BUY"
"X2820210628624123","26003436","28.06.2021 19:37","1","1527","1642","BUY"
"X2820210617615988","23231986","17.06.2021 17:34","1","379","408","BUY"
"X2820210605611465","26279763","05.06.2021 10:02","1","40","42","BUY"
"X2820210607618087","23824454","07.06.2021 11:27","1","77","81","BUY"
"X2820210627623795","23453432","27.06.2021 14:42","1","218","230","BUY"
"X2820210621622075","24857215","21.06.2021 16:26","1","86","86","BUY"
"X2820210606617693","23961463","06.06.2021 10:30","1","3037","3374","BUY"
"X2820210626618422","23879010","26.06.2021 9:21","1","280","295","BUY"
"X2820210618621121","26174976","18.06.2021 16:12","1","111","123","BUY"
"X2820210601610269","26006567","01.06.2021 17:15","1","207","207","BUY"
"X2820210603610858","24559485","03.06.2021 14:53","1","1064","1064","BUY"
"X2820210620621736","23675933","20.06.2021 11:44","1","96","96","BUY"
"X2820210619616459","24908498","19.06.2021 10:47","1","241","254","BUY"
"X2820210605611476","23663909","05.06.2021 10:15","1","275","275","BUY"
"X2820210627623660","23704541","27.06.2021 11:13","1","60","63","BUY"
"X2820210618616217","24087650","18.06.2021 12:49","1","79","81","BUY"
"X2820210606612092","26156101","06.06.2021 16:05","1","130","130","BUY"
"X2820210615615335","24247597","15.06.2021 15:33","1","62","62","BUY"
"X2820210619616605","24501651","19.06.2021 14:08","1","165","174","BUY"
"X2820210624618027","23982970","24.06.2021 19:13","1","388","400","BUY"
"X2820210604611271","26090382","04.06.2021 16:25","1","1881","1980","BUY"
"X2820210604611295","24945844","04.06.2021 16:55","1","207","223","BUY"
"X2820210601616464","24570114","01.06.2021 19:32","1","87","92","BUY"
"X2820210629624434","24732116","29.06.2021 17:58","1","649","662","BUY"
"X2820210603616949","26207612","03.06.2021 18:14","1","250","263","BUY"
"X2820210607618169","24907958","07.06.2021 13:45","1","130","145","BUY"
"X2820210601610076","23938359","01.06.2021 9:54","1","154","162","BUY"
"X2820210602610480","23225251","02.06.2021 12:23","1","42","42","BUY"
"X2820210604611149","23879096","04.06.2021 12:29","1","309","309","BUY"
"X2820210608612663","24931441","08.06.2021 12:56","1","101","104","BUY"
"X2820210625618351","23405325","25.06.2021 18:44","1","107","115","BUY"
"X2820210615615402","23586031","15.06.2021 17:37","1","283","298","BUY"
"X2820210629619485","24295055","29.06.2021 19:19","1","166","175","BUY"
"X2820210625618295","24731874","25.06.2021 16:37","1","502","528","BUY"
"X2820210620621800","26126340","20.06.2021 13:43","1","107","113","BUY"
"X2820210605617492","23850163","05.06.2021 15:00","1","125","132","BUY"
"X2820210625623199","23036031","25.06.2021 20:12","1","143","143","BUY"
"X2820210618620936","24596626","18.06.2021 9:50","1","58","61","BUY"
"X2820210603610834","23159020","03.06.2021 14:27","1","147","147","BUY"
"X2820210607618119","23530614","07.06.2021 12:16","1","189","189","BUY"
"X2820210617616045","23952683","17.06.2021 18:56","1","104","104","BUY"
"X2820210627623678","23924543","27.06.2021 11:47","1","77","77","BUY"
"X2820210620616985","23680005","20.06.2021 17:33","1","255","255","BUY"
"X2820210606617798","26110523","06.06.2021 12:48","1","208","214","BUY"
"X2820210607618067","26129198","07.06.2021 11:03","1","926","975","BUY"
"X2820210606612102","23962767","06.06.2021 16:27","1","242","250","BUY"
"X2820210621622094","26114378","21.06.2021 18:05","1","28","30","BUY"
"X2820210627623896","23719316","27.06.2021 18:20","1","144","160","BUY"
"X2820210605611531","23232105","05.06.2021 11:45","1","853","870","BUY"
"X2820210629624204","24146166","29.06.2021 10:59","1","428","441","BUY"
"X2820210625618352","26084824","25.06.2021 18:45","1","91","96","BUY"
"X2820210603610696","23949607","03.06.2021 10:39","1","347","373","BUY"
"X2820210625618171","24203548","25.06.2021 12:09","1","242","242","BUY"
"X2820210625618082","24812900","25.06.2021 9:38","1","332","369","BUY"
"X2820210605611555","24945837","05.06.2021 12:21","1","260","274","BUY"
"X2820210602616727","23051386","02.06.2021 19:22","1","199","209","BUY"
"X2820210618621182","23696532","18.06.2021 18:15","1","108","114","BUY"
"X2820210618621192","24806770","18.06.2021 18:25","1","194","215","BUY"
"X2820210606611936","26159355","06.06.2021 11:46","1","1610","1660","BUY"
"X2820210627619129","23879010","27.06.2021 19:35","1","280","295","BUY"
"X2820210616620517","24870504","16.06.2021 14:46","1","352","352","BUY"
"X2820210605611485","23938441","05.06.2021 10:30","1","459","510","BUY"
"X2820210627623714","23467163","27.06.2021 12:42","1","168","168","BUY"
"X2820210607612409","23405400","07.06.2021 18:01","1","56","58","BUY"
"X2820210624622881","26009476","24.06.2021 18:03","1","356","375","BUY"
"X2820210625618308","23957572","25.06.2021 17:34","1","171","171","BUY"
"X2820210605617370","23665927","05.06.2021 12:16","1","465","489","BUY"
"X2820210603616993","23972506","03.06.2021 20:51","1","181","195","BUY"
"X2820210615615345","26003184","15.06.2021 15:49","1","168","177","BUY"
"X2820210622617488","26184630","22.06.2021 16:58","1","43","43","BUY"
"X2820210608612640","23586598","08.06.2021 12:20","1","146","146","BUY"
"X2820210619621573","24420143","19.06.2021 17:25","1","","419","BUY"
"X2820210609613320","24946674","09.06.2021 19:46","1","107","107","BUY"
"X2820210607618153","26280059","07.06.2021 13:22","1","395","395","BUY"
"X2820210615615407","23719293","15.06.2021 17:40","1","194","204","BUY"
"X2820210604611340","23703278","04.06.2021 17:53","1","100","100","BUY"
"X2820210609613181","26045108","09.06.2021 16:10","1","273","279","BUY"
"X2820210623622545","24179164","23.06.2021 13:31","1","287","302","BUY"
"X2820210603610807","26207803","03.06.2021 13:46","1","44","44","BUY"
"X2820210605611537","23904538","05.06.2021 11:51","1","107","107","BUY"
"X2820210625618331","26197906","25.06.2021 18:19","1","24","24","BUY"
"X2820210626623258","23675742","26.06.2021 10:31","1","108","110","BUY"
"X2820210609613049","26130842","09.06.2021 11:44","1","300","300","BUY"
"X2820210628619393","26174839","28.06.2021 20:15","1","267","267","BUY"
"X2820210624617999","24541145","24.06.2021 15:26","1","","217","BUY"
"X2820210608612555","23710153","08.06.2021 10:29","1","123","127","BUY"
"X2820210604611389","23492196","04.06.2021 18:46","1","308","410","BUY"
"X2820210608612892","23935945","08.06.2021 18:35","1","223","230","BUY"
"X2820210618616243","24195171","18.06.2021 13:36","1","80","82","BUY"
"X2820210616620408","23522244","16.06.2021 10:47","1","368","375","BUY"
"X2820210605617430","24378550","05.06.2021 13:25","1","247","260","BUY"
"X2820210607612373","23059498","07.06.2021 17:06","1","148","165","BUY"
"X2820210607618188","23406407","07.06.2021 14:08","1","181","191","BUY"
"X2820210627623717","24156530","27.06.2021 12:46","1","480","490","BUY"
"X2820210601610340","23439238","01.06.2021 19:59","1","123","123","BUY"
"X2820210619621423","23938205","19.06.2021 13:18","1","689","703","BUY"
"X2820210602616713","25088809","02.06.2021 19:00","1","80","82","BUY"
"X2820210617615727","24974028","17.06.2021 9:14","1","217","228","BUY"
"X2820210621622094","26114972","21.06.2021 18:05","1","19","20","BUY"
"X2820210624622695","26185361","24.06.2021 12:27","1","74","76","BUY"
"X2820210627623757","23919761","27.06.2021 13:39","1","2050","2158","BUY"
"X2820210623622431","26162102","23.06.2021 9:27","1","39","41","BUY"
"X2820210606617667","24097888","06.06.2021 9:42","1","176","185","BUY"
"X2820210629624299","23819306","29.06.2021 13:31","1","57","57","BUY"
"X2820210608612781","24623872","08.06.2021 15:28","1","354","354","BUY"
"X2820210620621757","23935280","20.06.2021 12:12","1","69","70","BUY"
"X2820210615615368","23586659","15.06.2021 16:50","1","105","105","BUY"
"X2820210606612126","24111188","06.06.2021 17:42","1","260","274","BUY"
"X2820210606611964","23685208","06.06.2021 12:33","1","93","93","BUY"
"X2820210602610463","26013749","02.06.2021 11:54","1","78","87","BUY"
"X2820210628624123","23163973","28.06.2021 19:37","1","490","527","BUY"
"X2820210615615377","24857543","15.06.2021 17:00","1","31","31","BUY"
"X2820210603616804","24922494","03.06.2021 10:49","1","88","93","BUY"
"X2820210626618503","23701977","26.06.2021 11:34","1","359","359","BUY"
"X2820210609613281","26126395","09.06.2021 18:29","1","168","168","BUY"
"X2820210606617772","24760560","06.06.2021 12:18","1","38","38","BUY"
"X2820210606617678","23615786","06.06.2021 10:08","1","197","203","BUY"
"X2820210604617065","26115207","04.06.2021 12:02","1","17","18","BUY"
"X2820210619616722","24294911","19.06.2021 19:20","1","77","81","BUY"
"X2820210605611660","23439092","05.06.2021 14:58","1","153","161","BUY"
"X2820210604617223","23858039","04.06.2021 20:39","1","2079","2079","BUY"
"X2820210602616691","24459693","02.06.2021 17:56","1","107","107","BUY"
"X2820210615615190","26131351","15.06.2021 10:51","1","124","127","BUY"
"X2820210619616547","23417076","19.06.2021 12:38","1","90","90","BUY"
"X2820210629619450","23225220","29.06.2021 15:14","1","113","113","BUY"
"X2820210603610779","23675841","03.06.2021 13:06","1","48","51","BUY"
"X2820210606611906","23390249","06.06.2021 11:01","1","45","46","BUY"
"X2820210620621701","24857215","20.06.2021 10:22","1","86","86","BUY"
"X2820210609613032","23622951","09.06.2021 11:14","1","1398","1398","BUY"
"X2820210604611257","24490269","04.06.2021 15:40","1","92","92","BUY"
"X2820210627623878","26135106","27.06.2021 17:20","1","524","552","BUY"
"X2820210605617640","23608863","05.06.2021 20:19","1","93","103","BUY"
"X2820210608612635","24396134","08.06.2021 12:14","1","74","74","BUY"
"X2820210619616725","26189796","19.06.2021 19:26","1","200","206","BUY"
"X2820210629624266","26085227","29.06.2021 12:46","1","184","184","BUY"
"X2820210606617699","23147096","06.06.2021 10:39","1","110","116","BUY"
"X2820210609613256","24384452","09.06.2021 17:52","1","177","177","BUY"
"X2820210627623655","26184562","27.06.2021 11:04","1","62","62","BUY"
"X2820210605611545","23584235","05.06.2021 12:06","1","146","150","BUY"
"X2820210607612285","26250045","07.06.2021 14:12","1","71","72","BUY"
"X2820210617615938","26013695","17.06.2021 16:14","1","86","86","BUY"
"X2820210622617423","26105871","22.06.2021 13:49","1","556","573","BUY"
"X2820210626618718","24032643","26.06.2021 17:46","1","158","211","BUY"
"X2820210603616862","26051659","03.06.2021 13:07","1","155","155","BUY"
"X2820210604611166","26106427","04.06.2021 13:42","1","166","166","BUY"
"X2820210604617038","26217789","04.06.2021 10:47","1","58","58","BUY"
"X2820210609613300","24140294","09.06.2021 19:03","1","245","245","BUY"
"X2820210604611295","24049559","04.06.2021 16:55","1","241","259","BUY"
"X2820210620616789","23392571","20.06.2021 10:56","1","66","70","BUY"
"X2820210615620266","26101682","15.06.2021 13:27","1","380","400","BUY"
"X2820210622617577","24596626","22.06.2021 20:50","1","58","61","BUY"
"X2820210622622143","23528710","22.06.2021 9:30","1","99","104","BUY"
"X2820210616620572","24868105","16.06.2021 16:19","1","1809","1904","BUY"
"X2820210626623382","26160849","26.06.2021 13:55","1","70","72","BUY"
"X2820210609613014","24331203","09.06.2021 10:31","1","34","36","BUY"
"X2820210619621358","24914628","19.06.2021 11:49","1","319","343","BUY"
"X2820210625623040","26102702","25.06.2021 12:57","1","306","306","BUY"
"X2820210604611416","26045313","04.06.2021 19:37","1","140","147","BUY"
"X2820210608618366","23405301","08.06.2021 18:47","1","57","57","BUY"
"X2820210617616022","23147775","17.06.2021 18:28","1","108","116","BUY"
"X2820210626623345","23918061","26.06.2021 12:53","1","38","40","BUY"
"X2820210625618081","26174952","25.06.2021 9:37","1","130","133","BUY"
"X2820210619621519","23556751","19.06.2021 15:54","1","248","248","BUY"
"X2820210626618604","23594982","26.06.2021 14:10","1","820","1093","BUY"
"X2820210606617707","23526693","06.06.2021 10:48","1","307","323","BUY"
"X2820210617615792","24648356","17.06.2021 11:31","1","305","321","BUY"
"X2820210626618671","23684041","26.06.2021 16:11","1","41","42","BUY"
"X2820210628624035","23813656","28.06.2021 13:36","1","531","559","BUY"
"X2820210625623210","23949287","25.06.2021 20:50","1","60","60","BUY"
"X2820210625623037","23545526","25.06.2021 12:45","1","689","725","BUY"
"X2820210623617809","26184739","23.06.2021 17:12","1","82","86","BUY"
"X2820210619616759","23904675","19.06.2021 21:05","1","","112","BUY"
"X2820210622622312","23812352","22.06.2021 14:20","1","41","42","BUY"
"X2820210617620713","23710627","17.06.2021 10:46","1","95","98","BUY"
"X2820210605617446","24685504","05.06.2021 13:58","1","40","41","BUY"
"X2820210621617261","23349902","21.06.2021 16:43","1","155","163","BUY"
"X2820210626623342","26129570","26.06.2021 12:44","1","79","83","BUY"
"X2820210602610470","23879492","02.06.2021 12:02","1","36","38","BUY"
"X2820210624622620","23163966","24.06.2021 9:26","1","555","572","BUY"
"X2820210627619147","23778016","27.06.2021 20:35","1","114","152","BUY"
"X2820210608612652","23053120","08.06.2021 12:34","1","100","100","BUY"
"X2820210608612881","23824447","08.06.2021 18:18","1","185","185","BUY"
"X2820210624622624","23659711","24.06.2021 9:30","1","349","367","BUY"
"X2820210626618553","23238596","26.06.2021 12:49","1","824","849","BUY"
"X2820210619616746","24450362","19.06.2021 20:30","1","329","336","BUY"
"X2820210606617768","24442053","06.06.2021 12:13","1","45","48","BUY"
"X2820210604611297","26161952","04.06.2021 16:58","1","39","41","BUY"
"X2820210603610757","23885929","03.06.2021 12:14","1","279","279","BUY"
"X2820210602610587","24859424","02.06.2021 17:10","1","104","104","BUY"
"X2820210603610893","23537859","03.06.2021 16:06","1","275","289","BUY"
"X2820210618621021","23939103","18.06.2021 12:45","1","155","155","BUY"
"X2820210622622370","23957824","22.06.2021 16:50","1","81","83","BUY"
"X2820210619616690","23935280","19.06.2021 18:07","1","66","70","BUY"
"X2820210604611310","23431515","04.06.2021 17:20","1","383","383","BUY"
"X2820210604617218","24687539","04.06.2021 20:31","1","102","102","BUY"
"X2820210606612022","24849777","06.06.2021 14:04","1","994","994","BUY"
"X2820210619621556","23962583","19.06.2021 16:50","1","10122","10329","BUY"
"X2820210620621823","26278155","20.06.2021 14:25","1","341","348","BUY"
"X2820210616615620","23851832","16.06.2021 14:05","1","900","968","BUY"
"X2820210619621334","23528352","19.06.2021 11:17","1","226","226","BUY"
"X2820210606617726","24203548","06.06.2021 11:14","1","235","242","BUY"
"X2820210620616906","23957404","20.06.2021 14:00","1","95","106","BUY"
"X2820210624622636","26025155","24.06.2021 9:50","1","101","106","BUY"
"X2820210615615203","26279220","15.06.2021 11:24","1","23","23","BUY"
"X2820210617620897","23335400","17.06.2021 20:21","1","424","446","BUY"
"X2820210619616709","23417496","19.06.2021 18:55","1","92","92","BUY"
"X2820210609618489","24932080","09.06.2021 13:30","1","706","720","BUY"
"X2820210604611421","23937994","04.06.2021 19:45","1","199","209","BUY"
"X2820210625618136","23295926","25.06.2021 10:59","1","409","409","BUY"
"X2820210607612213","24236294","07.06.2021 9:33","1","83","87","BUY"
"X2820210627619010","24678230","27.06.2021 15:37","1","151","201","BUY"
"X2820210617620723","24918688","17.06.2021 11:10","1","503","513","BUY"
"X2820210604617204","23957381","04.06.2021 20:15","1","155","163","BUY"
"X2820210619621358","23958272","19.06.2021 11:49","1","443","476","BUY"
"X2820210623622591","23957817","23.06.2021 17:43","1","77","86","BUY"
"X2820210608612701","23495029","08.06.2021 13:47","1","155","167","BUY"
"X2820210627623693","23465893","27.06.2021 12:11","1","570","570","BUY"
"X2820210625622980","23551060","25.06.2021 10:48","1","118","124","BUY"
"X2820210617620843","23934856","17.06.2021 15:47","1","121","127","BUY"
"X2820210601616289","23817241","01.06.2021 11:08","1","349","349","BUY"
"X2820210620616949","24355025","20.06.2021 15:11","1","202","213","BUY"
"X2820210607612437","23710030","07.06.2021 18:33","1","39","40","BUY"
"X2820210621617126","23537491","21.06.2021 11:33","1","669","704","BUY"
"X2820210605611562","23949614","05.06.2021 12:29","1","70","72","BUY"
"X2820210622617436","26040370","22.06.2021 14:44","1","182","182","BUY"
"X2820210605617472","24582223","05.06.2021 14:33","1","158","161","BUY"
"X2820210615615221","23703094","15.06.2021 11:51","1","58","61","BUY"
"X2820210620621734","23556744","20.06.2021 11:43","1","266","266","BUY"
"X2820210628623959","23957022","28.06.2021 10:48","1","209","232","BUY"
"X2820210617616070","23397934","17.06.2021 19:31","1","475","500","BUY"
"X2820210626618580","26146911","26.06.2021 13:32","1","873","891","BUY"
"X2820210619621324","24132350","19.06.2021 11:00","1","407","407","BUY"
"X2820210601610291","26184562","01.06.2021 17:44","1","60","62","BUY"
"X2820210602610505","24752534","02.06.2021 13:26","1","1303","1448","BUY"
"X2820210605611492","24812900","05.06.2021 10:44","1","343","369","BUY"
"X2820210627619105","24911788","27.06.2021 18:47","1","404","425","BUY"
"X2820210626623485","23876255","26.06.2021 16:37","1","484","510","BUY"
"X2820210601616440","23314351","01.06.2021 18:08","1","204","215","BUY"
"X2820210617615905","23392106","17.06.2021 15:02","1","1381","1454","BUY"
"X2820210620616761","23557321","20.06.2021 10:21","1","312","328","BUY"
"X2820210617616051","23644991","17.06.2021 19:03","1","932","951","BUY"
"X2820210626623407","23824454","26.06.2021 14:40","1","77","81","BUY"
"X2820210625618077","26106069","25.06.2021 9:31","1","427","427","BUY"
"X2820210618621215","23963481","18.06.2021 19:34","1","893","960","BUY"
"X2820210621617212","23034303","21.06.2021 13:55","1","309","325","BUY"
"X2820210628619340","23218253","28.06.2021 17:30","1","377","389","BUY"
"X2820210603616976","26102696","03.06.2021 20:23","1","314","314","BUY"
"X2820210620621709","23528611","20.06.2021 10:29","1","233","245","BUY"
"X2820210626618426","23685161","26.06.2021 9:31","1","821","864","BUY"
"X2820210626623273","26013695","26.06.2021 10:48","1","83","87","BUY"
"X2820210603610941","26126395","03.06.2021 18:16","1","160","168","BUY"
"X2820210625623180","24173070","25.06.2021 19:40","1","223","223","BUY"
"X2820210627623624","24740371","27.06.2021 10:09","1","270","290","BUY"
"X2820210619616672","24493840","19.06.2021 16:50","1","726","741","BUY"
"X2820210624622798","26040233","24.06.2021 15:41","1","186","192","BUY"
"X2820210601610228","23526358","01.06.2021 15:54","1","247","260","BUY"
"X2820210616620423","23790353","16.06.2021 11:09","1","96","101","BUY"
"X2820210616620492","26201757","16.06.2021 14:06","1","166","175","BUY"
"X2820210603610988","23903753","03.06.2021 19:46","1","278","293","BUY"
"X2820210608612817","23710078","08.06.2021 16:31","1","261","275","BUY"
"X2820210619616622","26246321","19.06.2021 14:34","1","162","171","BUY"
"X2820210615615474","26159430","15.06.2021 20:01","1","658","693","BUY"
"X2820210602610442","24903370","02.06.2021 10:58","1","243","256","BUY"
"X2820210607612483","24097918","07.06.2021 19:50","1","160","172","BUY"
"X2820210615615331","24914628","15.06.2021 15:27","1","333","343","BUY"
"X2820210619616727","23982888","19.06.2021 19:29","1","56","57","BUY"
"X2820210626623310","23043541","26.06.2021 12:00","1","650","650","BUY"
"X2820210606611879","23503236","06.06.2021 10:23","1","81","81","BUY"
"X2820210628619341","26085067","28.06.2021 17:31","1","115","121","BUY"
"X2820210624622680","24264594","24.06.2021 12:00","1","533","533","BUY"
"X2820210626618526","23417977","26.06.2021 12:10","1","209","215","BUY"
"X2820210607612430","23405370","07.06.2021 18:26","1","127","127","BUY"
"X2820210627618908","23698109","27.06.2021 12:41","1","53","56","BUY"
"X2820210626623440","24242585","26.06.2021 15:37","1","35","36","BUY"
"X2820210625618371","23716230","25.06.2021 19:12","1","747","786","BUY"
"X2820210605617395","26193571","05.06.2021 12:45","1","33","33","BUY"
"X2820210603616880","23053021","03.06.2021 15:03","1","86","86","BUY"
"X2820210618621168","26126685","18.06.2021 17:58","1","408","408","BUY"
"X28202106226086","26178691","22.06.2021 14:03","1","1717","1752","BUY"
"X2820210618616180","23827073","18.06.2021 11:37","1","4406","4406","BUY"
"X2820210626623254","23815193","26.06.2021 10:20","1","505","505","BUY"
"X2820210608612694","24303323","08.06.2021 13:40","1","155","163","BUY"
"X2820210629624322","23903432","29.06.2021 14:08","1","100","100","BUY"
"X2820210617620805","23491755","17.06.2021 14:34","1","133","133","BUY"
"X2820210624622622","23898110","24.06.2021 9:27","1","678","678","BUY"
"X2820210604611278","24334860","04.06.2021 16:35","1","142","142","BUY"
"X2820210607612289","23759268","07.06.2021 14:32","1","255","260","BUY"
"X2820210627618859","23889033","27.06.2021 11:34","1","146","154","BUY"
"X2820210609613074","26028149","09.06.2021 12:32","1","2","2","BUY"
"X2820210606611880","26209517","06.06.2021 10:25","1","162","162","BUY"
"X2820210617615948","23527256","17.06.2021 16:34","1","247","260","BUY"
"X2820210607618053","26163970","07.06.2021 10:48","1","364","364","BUY"
"X2820210609613245","24089142","09.06.2021 17:37","1","75","77","BUY"
"X2820210618621140","24077361","18.06.2021 16:52","1","265","279","BUY"
"X2820210617615911","26063904","17.06.2021 15:25","1","87","87","BUY"
"X2820210619621283","23962545","19.06.2021 9:50","1","2337","2409","BUY"
"X2820210606617765","24555265","06.06.2021 12:10","1","129","133","BUY"
"X2820210620621752","24997935","20.06.2021 12:04","1","1014","1035","BUY"
"X2820210620617032","23943490","20.06.2021 20:04","1","108","108","BUY"
"X2820210627618994","23829565","27.06.2021 14:59","1","42","42","BUY"
"X2820210624622851","23637276","24.06.2021 17:13","1","359","378","BUY"
"X2820210628624132","24911153","28.06.2021 20:21","1","780","867","BUY"
"X2820210616620492","24173995","16.06.2021 14:06","1","275","289","BUY"
"X2820210602610482","24131261","02.06.2021 12:29","1","2849","2999","BUY"
"X2820210627618832","24544870","27.06.2021 10:51","1","86","91","BUY"
"X2820210605611478","24975681","05.06.2021 10:19","1","256","269","BUY"
"X2820210617620709","24127653","17.06.2021 10:43","1","146","154","BUY"
"X2820210616615687","23052390","16.06.2021 19:52","1","187","197","BUY"
"X2820210605611460","23896697","05.06.2021 9:50","1","78","87","BUY"
"X2820210621617094","24451741","21.06.2021 10:20","1","240","245","BUY"
"X2820210615615345","24097789","15.06.2021 15:49","1","188","198","BUY"
"X2820210628623986","26216652","28.06.2021 12:13","1","734","789","BUY"
"X2820210628624111","23943254","28.06.2021 19:02","1","294","310","BUY"
"X2820210617616031","23238664","17.06.2021 18:42","1","193","203","BUY"
"X2820210608612642","24043434","08.06.2021 12:22","1","156","164","BUY"
"X2820210621622112","23879492","21.06.2021 19:49","1","38","42","BUY"
"X2820210623617636","23947733","23.06.2021 11:32","1","4348","4577","BUY"
"X2820210604611267","23953925","04.06.2021 16:17","1","185","195","BUY"
